"stable_id","display_name","stock_category","source_features","source_kind","source_unit_weight_kg","source_unit_price","source_declared_function","portfolio_commitment","same_era_alternative_candidates","physical_handling_receipt","depletion_or_overstock_pressure","recovery_or_conversion","status"
"equipment-item:armor:leather-cap","가죽 모자","Weapon (무기)","[{""rid"":7737211673752633521},{""rid"":7737211673752633522}]","해당 없음: GenericItemDefinitionSO","0.8","54","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:cloth-hood, GenericItemDefinitionSO:equipment-item:shield:wood, GenericItemDefinitionSO:equipment-item:weapon:dagger, GenericItemDefinitionSO:equipment-item:weapon:javelin, GenericItemDefinitionSO:equipment-item:weapon:spear","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"equipment-item:armor:mail-coif","사슬 두건","Weapon (무기)","[{""rid"":7737211673752633607},{""rid"":7737211673752633608},{""rid"":7737211673752633609}]","해당 없음: GenericItemDefinitionSO","1.6","147","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:articulated-plate, GenericItemDefinitionSO:equipment-item:armor:blacksteel-carapace, GenericItemDefinitionSO:equipment-item:armor:blast-coat, GenericItemDefinitionSO:equipment-item:armor:breastplate, GenericItemDefinitionSO:equipment-item:armor:brigandine, GenericItemDefinitionSO:equipment-item:armor:closed-plate-helm, GenericItemDefinitionSO:equipment-item:armor:gambeson, GenericItemDefinitionSO:equipment-item:armor:hardened-leather-coat, GenericItemDefinitionSO:equipment-item:armor:iron-helmet, GenericItemDefinitionSO:equipment-item:armor:jack-of-plates, GenericItemDefinitionSO:equipment-item:armor:leather, GenericItemDefinitionSO:equipment-item:armor:mail-shirt 외 42개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"equipment-item:armor:mail-shirt","사슬 갑옷","Weapon (무기)","[{""rid"":7737211673752633469},{""rid"":7737211673752633470},{""rid"":7737211673752633471}]","해당 없음: GenericItemDefinitionSO","7.5","277","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:articulated-plate, GenericItemDefinitionSO:equipment-item:armor:blacksteel-carapace, GenericItemDefinitionSO:equipment-item:armor:blast-coat, GenericItemDefinitionSO:equipment-item:armor:breastplate, GenericItemDefinitionSO:equipment-item:armor:brigandine, GenericItemDefinitionSO:equipment-item:armor:closed-plate-helm, GenericItemDefinitionSO:equipment-item:armor:gambeson, GenericItemDefinitionSO:equipment-item:armor:hardened-leather-coat, GenericItemDefinitionSO:equipment-item:armor:iron-helmet, GenericItemDefinitionSO:equipment-item:armor:jack-of-plates, GenericItemDefinitionSO:equipment-item:armor:leather, GenericItemDefinitionSO:equipment-item:armor:mail-coif 외 42개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"equipment-item:armor:padded-hood","누비 두건","Weapon (무기)","[{""rid"":7737211866096074838},{""rid"":7737211866096074839},{""rid"":7737211866096074840}]","해당 없음: GenericItemDefinitionSO","0.8","116","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:articulated-plate, GenericItemDefinitionSO:equipment-item:armor:blacksteel-carapace, GenericItemDefinitionSO:equipment-item:armor:blast-coat, GenericItemDefinitionSO:equipment-item:armor:breastplate, GenericItemDefinitionSO:equipment-item:armor:brigandine, GenericItemDefinitionSO:equipment-item:armor:closed-plate-helm, GenericItemDefinitionSO:equipment-item:armor:gambeson, GenericItemDefinitionSO:equipment-item:armor:hardened-leather-coat, GenericItemDefinitionSO:equipment-item:armor:iron-helmet, GenericItemDefinitionSO:equipment-item:armor:jack-of-plates, GenericItemDefinitionSO:equipment-item:armor:leather, GenericItemDefinitionSO:equipment-item:armor:mail-coif 외 42개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"equipment-item:armor:powder-cuirass","화약수 흉갑","Weapon (무기)","[{""rid"":7737211866096074832},{""rid"":7737211866096074833},{""rid"":7737211866096074834}]","해당 없음: GenericItemDefinitionSO","8.2","469","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:articulated-plate, GenericItemDefinitionSO:equipment-item:armor:blacksteel-carapace, GenericItemDefinitionSO:equipment-item:armor:blast-coat, GenericItemDefinitionSO:equipment-item:armor:breastplate, GenericItemDefinitionSO:equipment-item:armor:brigandine, GenericItemDefinitionSO:equipment-item:armor:closed-plate-helm, GenericItemDefinitionSO:equipment-item:armor:gambeson, GenericItemDefinitionSO:equipment-item:armor:hardened-leather-coat, GenericItemDefinitionSO:equipment-item:armor:iron-helmet, GenericItemDefinitionSO:equipment-item:armor:jack-of-plates, GenericItemDefinitionSO:equipment-item:armor:leather, GenericItemDefinitionSO:equipment-item:armor:mail-coif 외 42개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"equipment-item:armor:powered-harness","동력 보조 갑주","Weapon (무기)","[{""rid"":7737211673752633555},{""rid"":7737211673752633556},{""rid"":7737211673752633557}]","해당 없음: GenericItemDefinitionSO","18","2029","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:articulated-plate, GenericItemDefinitionSO:equipment-item:armor:blacksteel-carapace, GenericItemDefinitionSO:equipment-item:armor:blast-coat, GenericItemDefinitionSO:equipment-item:armor:breastplate, GenericItemDefinitionSO:equipment-item:armor:brigandine, GenericItemDefinitionSO:equipment-item:armor:closed-plate-helm, GenericItemDefinitionSO:equipment-item:armor:gambeson, GenericItemDefinitionSO:equipment-item:armor:hardened-leather-coat, GenericItemDefinitionSO:equipment-item:armor:iron-helmet, GenericItemDefinitionSO:equipment-item:armor:jack-of-plates, GenericItemDefinitionSO:equipment-item:armor:leather, GenericItemDefinitionSO:equipment-item:armor:mail-coif 외 42개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"equipment-item:armor:rune-ward-mail","룬 수호 사슬갑옷","Weapon (무기)","[{""rid"":7737211673752633567},{""rid"":7737211673752633568},{""rid"":7737211673752633569}]","해당 없음: GenericItemDefinitionSO","9","1162","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:articulated-plate, GenericItemDefinitionSO:equipment-item:armor:blacksteel-carapace, GenericItemDefinitionSO:equipment-item:armor:blast-coat, GenericItemDefinitionSO:equipment-item:armor:breastplate, GenericItemDefinitionSO:equipment-item:armor:brigandine, GenericItemDefinitionSO:equipment-item:armor:closed-plate-helm, GenericItemDefinitionSO:equipment-item:armor:gambeson, GenericItemDefinitionSO:equipment-item:armor:hardened-leather-coat, GenericItemDefinitionSO:equipment-item:armor:iron-helmet, GenericItemDefinitionSO:equipment-item:armor:jack-of-plates, GenericItemDefinitionSO:equipment-item:armor:leather, GenericItemDefinitionSO:equipment-item:armor:mail-coif 외 42개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"equipment-item:armor:scale-coat","비늘 외투","Weapon (무기)","[{""rid"":7737211673752633506},{""rid"":7737211673752633507},{""rid"":7737211673752633508}]","해당 없음: GenericItemDefinitionSO","8.2","763","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:articulated-plate, GenericItemDefinitionSO:equipment-item:armor:blacksteel-carapace, GenericItemDefinitionSO:equipment-item:armor:blast-coat, GenericItemDefinitionSO:equipment-item:armor:breastplate, GenericItemDefinitionSO:equipment-item:armor:brigandine, GenericItemDefinitionSO:equipment-item:armor:closed-plate-helm, GenericItemDefinitionSO:equipment-item:armor:gambeson, GenericItemDefinitionSO:equipment-item:armor:hardened-leather-coat, GenericItemDefinitionSO:equipment-item:armor:iron-helmet, GenericItemDefinitionSO:equipment-item:armor:jack-of-plates, GenericItemDefinitionSO:equipment-item:armor:leather, GenericItemDefinitionSO:equipment-item:armor:mail-coif 외 42개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"equipment-item:armor:smoke-hood","연기 두건","Weapon (무기)","[{""rid"":7737211673752633534},{""rid"":7737211673752633535},{""rid"":7737211673752633536}]","해당 없음: GenericItemDefinitionSO","1.1","184","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:articulated-plate, GenericItemDefinitionSO:equipment-item:armor:blacksteel-carapace, GenericItemDefinitionSO:equipment-item:armor:blast-coat, GenericItemDefinitionSO:equipment-item:armor:breastplate, GenericItemDefinitionSO:equipment-item:armor:brigandine, GenericItemDefinitionSO:equipment-item:armor:closed-plate-helm, GenericItemDefinitionSO:equipment-item:armor:gambeson, GenericItemDefinitionSO:equipment-item:armor:hardened-leather-coat, GenericItemDefinitionSO:equipment-item:armor:iron-helmet, GenericItemDefinitionSO:equipment-item:armor:jack-of-plates, GenericItemDefinitionSO:equipment-item:armor:leather, GenericItemDefinitionSO:equipment-item:armor:mail-coif 외 42개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"equipment-item:shield:blacksteel","흑강 방패","Weapon (무기)","[{""rid"":7737211866096074829},{""rid"":7737211866096074830},{""rid"":7737211866096074831}]","해당 없음: GenericItemDefinitionSO","11","836","게임 내 역할은 장비 제작과 장착, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","지정 전투·노동 역할에 장비를 배정하고 수리·보관을 감당해 다른 장비 계통을 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:equipment-item:armor:articulated-plate, GenericItemDefinitionSO:equipment-item:armor:blacksteel-carapace, GenericItemDefinitionSO:equipment-item:armor:blast-coat, GenericItemDefinitionSO:equipment-item:armor:breastplate, GenericItemDefinitionSO:equipment-item:armor:brigandine, GenericItemDefinitionSO:equipment-item:armor:closed-plate-helm, GenericItemDefinitionSO:equipment-item:armor:gambeson, GenericItemDefinitionSO:equipment-item:armor:hardened-leather-coat, GenericItemDefinitionSO:equipment-item:armor:iron-helmet, GenericItemDefinitionSO:equipment-item:armor:jack-of-plates, GenericItemDefinitionSO:equipment-item:armor:leather, GenericItemDefinitionSO:equipment-item:armor:mail-coif 외 42개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
